Date	sequences_total	BA.2	B.1.1.7	BA.1.1	AY.43	BA.2.9	AY.122	BA.5.1	BA.1	BE.1.1	AY.4
2021-11-01	1166.0	0.0	5.4	0.0	222.0	0.0	169.0	0.0	0.0	0.0	91.0
2021-11-02	1269.6	0.0	5.4	0.0	250.9	0.0	182.9	0.0	0.0	0.0	101.1
2021-11-03	1368.9	0.0	5.4	0.0	272.7	0.0	202.7	0.0	0.0	0.0	112.4
2021-11-04	1304.4	0.0	0.0	0.0	259.1	0.0	203.7	0.0	0.0	0.0	109.7
2021-11-05	1329.9	0.0	0.0	0.0	273.4	0.0	218.3	0.0	0.0	0.0	114.1
2021-11-06	1239.3	0.0	0.0	0.0	244.7	0.0	206.3	0.0	0.0	0.0	109.9
2021-11-07	1254.7	0.0	0.0	0.0	246.3	0.0	208.0	0.0	0.0	0.0	111.7
2021-11-08	1536.3	0.0	0.0	0.0	315.9	0.0	245.3	0.0	0.0	0.0	133.3
2021-11-09	1431.6	0.0	0.0	0.0	297.0	0.0	232.6	0.0	0.0	0.0	129.3
2021-11-10	1618.1	0.0	0.0	0.0	350.0	0.0	260.4	0.0	0.0	0.0	137.7
2021-11-11	1551.7	0.0	0.0	0.0	336.9	0.0	247.1	0.0	0.0	0.0	138.6
2021-11-12	1537.1	0.0	0.0	0.0	332.1	0.0	243.7	0.0	0.0	0.0	141.4
2021-11-13	1633.9	0.0	0.0	0.0	358.6	0.0	261.3	0.0	0.0	0.0	149.0
2021-11-14	1695.7	0.0	0.0	0.0	372.1	0.0	274.4	0.0	0.0	0.0	156.4
2021-11-15	1621.6	0.0	0.0	0.0	351.4	0.0	268.3	0.0	0.0	0.0	150.1
2021-11-16	1669.0	0.0	0.0	0.0	359.7	0.0	275.4	0.0	0.0	0.0	149.4
2021-11-17	1468.9	0.0	0.0	0.0	314.9	0.0	244.7	0.0	0.0	0.0	135.7
2021-11-18	1526.1	0.0	0.0	0.0	324.4	0.0	253.0	0.0	0.0	0.0	141.0
2021-11-19	1547.6	0.0	0.0	0.0	327.0	0.0	252.3	0.0	0.0	0.0	137.4
2021-11-20	1647.9	0.0	0.3	0.0	339.1	0.0	267.1	0.0	0.0	0.0	145.9
2021-11-21	1531.0	0.0	0.3	0.0	321.1	0.0	247.1	0.0	0.0	0.0	137.3
2021-11-22	1658.6	0.0	0.3	0.0	346.9	0.0	269.7	0.0	0.0	0.0	152.7
2021-11-23	1656.0	0.0	0.3	0.0	340.3	0.0	270.6	0.0	0.0	0.0	150.1
2021-11-24	1761.7	0.0	0.3	0.0	363.1	0.0	287.6	0.0	0.0	0.0	159.6
2021-11-25	1902.6	0.0	1.7	0.0	402.0	0.0	306.3	0.0	0.0	0.0	169.7
2021-11-26	1950.7	0.0	1.7	0.0	419.9	0.0	314.0	0.0	0.0	0.0	180.0
2021-11-27	1964.7	0.0	1.4	0.0	425.6	0.0	320.6	0.0	0.0	0.0	186.1
2021-11-28	1955.1	0.0	1.4	0.0	417.4	0.0	320.7	0.0	0.0	0.0	180.3
2021-11-29	1898.0	0.0	1.7	0.0	400.4	0.0	314.1	0.0	0.0	0.0	175.6
2021-11-30	2016.6	0.0	1.7	0.0	440.0	0.0	327.6	0.0	0.0	0.0	196.4
2021-12-01	2122.9	0.0	1.7	0.0	460.7	0.0	343.4	0.0	0.0	0.0	205.1
2021-12-02	2333.4	0.0	0.4	0.0	519.1	0.0	377.1	0.0	0.3	0.0	225.4
2021-12-03	2499.4	0.0	0.4	0.0	554.7	0.0	399.1	0.0	1.1	0.0	244.6
2021-12-04	2475.3	0.0	0.4	0.0	551.7	0.0	389.0	0.0	1.1	0.0	235.0
2021-12-05	2544.1	0.0	0.4	0.0	566.6	0.0	400.3	0.0	1.1	0.0	242.6
2021-12-06	2510.3	0.0	0.1	0.0	567.6	0.0	387.4	0.0	1.6	0.0	240.3
2021-12-07	2590.4	0.0	0.1	0.0	577.6	0.0	408.1	0.0	3.1	0.0	235.0
2021-12-08	2486.4	0.0	0.1	0.1	562.7	0.0	385.4	0.0	4.0	0.0	226.4
2021-12-09	2361.0	0.0	0.0	0.1	527.9	0.0	359.1	0.0	4.6	0.0	215.3
2021-12-10	2177.0	0.0	0.0	0.3	492.6	0.0	329.0	0.0	5.9	0.0	192.9
2021-12-11	2087.4	0.0	0.0	1.3	476.1	0.0	314.9	0.0	6.7	0.0	188.7
2021-12-12	2130.6	0.0	0.0	1.3	488.9	0.0	323.0	0.0	7.1	0.0	190.3
2021-12-13	2422.1	0.0	0.0	1.7	570.3	0.0	357.4	0.0	8.6	0.0	221.3
2021-12-14	2306.7	0.0	0.0	1.7	535.6	0.0	343.0	0.0	7.3	0.0	219.0
2021-12-15	2335.4	0.0	0.0	1.7	536.1	0.0	343.3	0.0	7.4	0.0	219.3
2021-12-16	2345.4	0.0	0.1	2.3	526.6	0.0	356.7	0.0	9.0	0.0	219.6
2021-12-17	2674.4	0.0	0.3	5.7	596.9	0.0	402.0	0.0	12.6	0.0	260.4
2021-12-18	2562.6	0.0	0.3	4.7	571.1	0.0	384.9	0.0	11.9	0.0	250.7
2021-12-19	2595.6	0.0	0.3	5.0	580.3	0.0	388.1	0.0	12.0	0.0	266.3
2021-12-20	2437.0	0.0	0.3	7.6	516.7	0.0	376.1	0.0	13.7	0.0	247.7
2021-12-21	2581.9	0.0	0.3	9.6	540.3	0.0	395.9	0.0	22.0	0.0	258.0
2021-12-22	2535.6	0.1	0.3	19.1	513.4	0.0	392.0	0.0	28.6	0.0	257.1
2021-12-23	2144.1	0.1	0.1	19.0	434.3	0.0	321.7	0.0	27.0	0.0	223.4
2021-12-24	1999.0	0.1	0.1	32.3	402.3	0.0	294.1	0.0	38.0	0.0	193.4
2021-12-25	2021.4	0.1	0.1	33.3	404.6	0.0	296.3	0.0	39.3	0.0	195.3
2021-12-26	2239.3	0.1	0.1	42.7	453.6	0.0	322.7	0.0	47.4	0.0	206.9
2021-12-27	2081.7	0.1	0.1	50.1	421.6	0.0	289.1	0.0	51.7	0.0	185.7
2021-12-28	1942.7	0.4	0.1	55.4	406.9	0.1	254.0	0.0	50.6	0.0	167.0
2021-12-29	1970.3	0.3	0.3	53.9	421.1	0.1	257.0	0.0	50.7	0.0	171.4
2021-12-30	2150.9	1.1	0.3	75.9	447.7	0.1	271.7	0.0	65.7	0.0	181.6
2021-12-31	1595.3	1.1	0.1	60.9	325.6	0.1	202.0	0.0	50.0	0.0	134.3
2022-01-01	1616.6	1.1	0.1	61.3	326.0	0.1	203.9	0.0	49.4	0.0	136.7
2022-01-02	1384.6	1.1	0.1	74.3	263.1	0.1	159.7	0.0	52.9	0.0	114.4
2022-01-03	1505.1	1.4	0.1	87.4	274.9	0.1	171.9	0.0	67.6	0.0	122.6
2022-01-04	1502.4	1.3	0.1	87.9	266.4	0.0	172.0	0.0	68.9	0.0	125.7
2022-01-05	1568.0	1.3	0.0	124.7	259.0	0.0	163.9	0.0	93.4	0.0	117.0
2022-01-06	1531.6	0.7	0.0	143.6	245.9	0.0	155.7	0.0	96.7	0.0	107.9
2022-01-07	2301.6	2.7	0.1	259.7	342.6	0.1	211.6	0.0	175.9	0.0	145.1
2022-01-08	2460.7	4.4	0.1	304.3	358.4	0.1	218.0	0.0	196.7	0.0	149.7
2022-01-09	2412.9	4.6	0.1	295.1	347.6	0.1	218.7	0.0	194.9	0.0	145.3
2022-01-10	2579.9	6.1	0.1	333.0	374.1	0.1	214.1	0.0	217.4	0.0	151.1
2022-01-11	2515.1	7.1	0.1	360.7	347.0	0.1	193.7	0.0	229.0	0.0	136.7
2022-01-12	2714.3	10.1	0.1	432.3	348.1	0.1	187.0	0.0	267.6	0.0	144.0
2022-01-13	2811.9	13.0	0.1	479.0	332.0	0.1	176.4	0.0	301.1	0.0	137.3
2022-01-14	2699.3	16.1	0.0	499.3	294.6	0.6	154.3	0.0	301.0	0.0	126.1
2022-01-15	2742.6	16.0	0.0	511.9	293.7	1.0	154.9	0.0	309.7	0.0	128.7
2022-01-16	2982.9	19.3	0.0	590.0	303.4	1.3	157.6	0.0	344.9	0.0	126.3
2022-01-17	2907.4	22.1	0.0	652.0	237.3	1.6	135.1	0.0	367.4	0.0	103.6
2022-01-18	3103.3	26.9	0.0	724.6	237.4	2.1	131.0	0.0	403.9	0.0	106.4
2022-01-19	3109.6	35.0	0.0	716.7	224.6	4.7	144.3	0.0	389.1	0.0	99.0
2022-01-20	3239.6	46.7	0.0	783.4	221.0	6.4	143.1	0.0	410.0	0.0	99.9
2022-01-21	3055.4	49.3	0.0	802.0	176.3	6.7	116.0	0.0	406.3	0.0	83.6
2022-01-22	3120.7	57.6	0.0	836.0	173.3	6.7	110.4	0.0	417.9	0.0	77.0
2022-01-23	2755.1	54.7	0.0	755.4	139.0	6.4	91.0	0.0	377.7	0.0	64.7
2022-01-24	2957.9	67.3	0.0	854.9	139.6	11.0	87.4	0.0	414.7	0.0	64.3
2022-01-25	2938.6	68.3	0.0	858.3	136.7	11.0	90.1	0.0	401.3	0.0	60.1
2022-01-26	2992.4	79.4	0.0	951.1	117.9	10.1	61.4	0.0	429.3	0.0	47.4
2022-01-27	2782.3	83.4	0.0	905.6	99.9	13.6	51.7	0.0	397.0	0.0	39.0
2022-01-28	3109.4	124.0	0.0	1074.9	96.0	19.7	49.0	0.0	429.9	0.0	32.4
2022-01-29	3145.9	138.0	0.0	1130.9	83.3	20.7	45.1	0.0	434.4	0.0	28.3
2022-01-30	3339.3	148.6	0.0	1217.3	85.3	24.0	46.1	0.0	461.9	0.0	28.1
